Configuration,time,num_colors,conflicts,generation,geneations_conflicts,best
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",1.8388421535491943,6,0,544,"[[0, 19], [1, 19], [2, 19], [3, 19], [4, 19], [5, 15], [6, 15], [7, 15], [8, 15], [9, 15], [10, 15], [11, 15], [12, 15], [13, 15], [14, 15], [15, 12], [16, 12], [17, 12], [18, 12], [19, 12], [20, 12], [21, 12], [22, 12], [23, 12], [24, 12], [25, 12], [26, 12], [27, 12], [28, 12], [29, 12], [30, 12], [31, 12], [32, 12], [33, 12], [34, 12], [35, 12], [36, 11], [37, 11], [38, 11], [39, 11], [40, 11], [41, 11], [42, 11], [43, 11], [44, 11], [45, 11], [46, 11], [47, 11], [48, 11], [49, 11], [50, 9], [51, 9], [52, 9], [53, 9], [54, 9], [55, 9], [56, 9], [57, 9], [58, 9], [59, 9], [60, 9], [61, 7], [62, 7], [63, 7], [64, 7], [65, 7], [66, 7], [67, 7], [68, 7], [69, 7], [70, 7], [71, 7], [72, 7], [73, 7], [74, 7], [75, 7], [76, 7], [77, 7], [78, 6], [79, 6], [80, 6], [81, 6], [82, 6], [83, 6], [84, 5], [85, 5], [86, 5], [87, 5], [88, 5], [89, 5], [90, 5], [91, 5], [92, 5], [93, 5], [94, 5], [95, 5], [96, 4], [97, 4], [98, 4], [99, 4], [100, 4], [101, 4], [102, 4], [103, 4], [104, 4], [105, 4], [106, 4], [107, 4], [108, 4], [109, 4], [110, 4], [111, 4], [112, 4], [113, 4], [114, 4], [115, 4], [116, 4], [117, 4], [118, 4], [119, 4], [120, 4], [121, 4], [122, 4], [123, 4], [124, 4], [125, 4], [126, 4], [127, 4], [128, 4], [129, 4], [130, 4], [131, 4], [132, 4], [133, 4], [134, 4], [135, 4], [136, 4], [137, 4], [138, 4], [139, 4], [140, 4], [141, 4], [142, 4], [143, 4], [144, 4], [145, 4], [146, 4], [147, 4], [148, 4], [149, 4], [150, 4], [151, 4], [152, 4], [153, 4], [154, 4], [155, 4], [156, 4], [157, 4], [158, 4], [159, 4], [160, 4], [161, 4], [162, 4], [163, 4], [164, 4], [165, 4], [166, 4], [167, 4], [168, 4], [169, 4], [170, 4], [171, 3], [172, 3], [173, 3], [174, 3], [175, 3], [176, 3], [177, 3], [178, 3], [179, 3], [180, 3], [181, 3], [182, 3], [183, 3], [184, 3], [185, 3], [186, 3], [187, 3], [188, 3], [189, 3], [190, 3], [191, 3], [192, 3], [193, 3], [194, 3], [195, 3], [196, 3], [197, 3], [198, 3], [199, 3], [200, 3], [201, 3], [202, 3], [203, 3], [204, 3], [205, 3], [206, 3], [207, 3], [208, 3], [209, 3], [210, 3], [211, 3], [212, 3], [213, 3], [214, 3], [215, 3], [216, 3], [217, 3], [218, 3], [219, 3], [220, 3], [221, 3], [222, 3], [223, 3], [224, 3], [225, 3], [226, 3], [227, 3], [228, 3], [229, 3], [230, 3], [231, 3], [232, 3], [233, 3], [234, 3], [235, 3], [236, 3], [237, 3], [238, 3], [239, 3], [240, 3], [241, 3], [242, 3], [243, 3], [244, 3], [245, 3], [246, 3], [247, 3], [248, 3], [249, 3], [250, 3], [251, 3], [252, 3], [253, 3], [254, 3], [255, 3], [256, 3], [257, 3], [258, 3], [259, 3], [260, 3], [261, 3], [262, 3], [263, 3], [264, 3], [265, 3], [266, 3], [267, 3], [268, 3], [269, 3], [270, 3], [271, 3], [272, 3], [273, 3], [274, 3], [275, 3], [276, 3], [277, 3], [278, 3], [279, 3], [280, 3], [281, 3], [282, 3], [283, 3], [284, 3], [285, 3], [286, 3], [287, 3], [288, 3], [289, 3], [290, 3], [291, 3], [292, 3], [293, 3], [294, 3], [295, 3], [296, 3], [297, 3], [298, 3], [299, 3], [300, 3], [301, 3], [302, 3], [303, 3], [304, 3], [305, 3], [306, 3], [307, 3], [308, 3], [309, 3], [310, 3], [311, 3], [312, 3], [313, 3], [314, 3], [315, 3], [316, 3], [317, 3], [318, 3], [319, 3], [320, 3], [321, 3], [322, 3], [323, 3], [324, 3], [325, 3], [326, 3], [327, 3], [328, 3], [329, 3], [330, 3], [331, 3], [332, 3], [333, 3], [334, 3], [335, 3], [336, 3], [337, 3], [338, 3], [339, 3], [340, 3], [341, 3], [342, 3], [343, 3], [344, 3], [345, 3], [346, 3], [347, 3], [348, 3], [349, 3], [350, 3], [351, 3], [352, 3], [353, 3], [354, 3], [355, 3], [356, 3], [357, 3], [358, 3], [359, 3], [360, 3], [361, 3], [362, 3], [363, 3], [364, 3], [365, 3], [366, 3], [367, 3], [368, 3], [369, 3], [370, 3], [371, 3], [372, 2], [373, 2], [374, 2], [375, 2], [376, 2], [377, 2], [378, 2], [379, 2], [380, 2], [381, 2], [382, 2], [383, 2], [384, 2], [385, 2], [386, 2], [387, 2], [388, 2], [389, 2], [390, 2], [391, 2], [392, 2], [393, 2], [394, 2], [395, 2], [396, 2], [397, 2], [398, 2], [399, 2], [400, 2], [401, 2], [402, 2], [403, 2], [404, 2], [405, 2], [406, 2], [407, 2], [408, 2], [409, 2], [410, 2], [411, 2], [412, 2], [413, 2], [414, 2], [415, 2], [416, 2], [417, 2], [418, 2], [419, 2], [420, 2], [421, 2], [422, 2], [423, 2], [424, 2], [425, 2], [426, 2], [427, 2], [428, 2], [429, 2], [430, 2], [431, 2], [432, 2], [433, 2], [434, 2], [435, 2], [436, 2], [437, 2], [438, 2], [439, 2], [440, 2], [441, 2], [442, 2], [443, 2], [444, 2], [445, 2], [446, 2], [447, 2], [448, 2], [449, 2], [450, 2], [451, 2], [452, 2], [453, 2], [454, 2], [455, 2], [456, 2], [457, 2], [458, 2], [459, 1], [460, 1], [461, 1], [462, 1], [463, 1], [464, 1], [465, 1], [466, 1], [467, 1], [468, 1], [469, 1], [470, 1], [471, 1], [472, 1], [473, 1], [474, 1], [475, 1], [476, 1], [477, 1], [478, 1], [479, 1], [480, 1], [481, 1], [482, 1], [483, 1], [484, 1], [485, 1], [486, 1], [487, 1], [488, 1], [489, 1], [490, 1], [491, 1], [492, 1], [493, 1], [494, 1], [495, 1], [496, 1], [497, 1], [498, 1], [499, 1], [500, 1], [501, 1], [502, 1], [503, 1], [504, 1], [505, 1], [506, 1], [507, 1], [508, 1], [509, 1], [510, 1], [511, 1], [512, 1], [513, 1], [514, 1], [515, 1], [516, 1], [517, 1], [518, 1], [519, 1], [520, 1], [521, 1], [522, 1], [523, 1], [524, 1], [525, 1], [526, 1], [527, 1], [528, 1], [529, 1], [530, 1], [531, 1], [532, 1], [533, 1], [534, 1], [535, 1], [536, 1], [537, 1], [538, 1], [539, 1], [540, 1], [541, 1], [542, 1], [543, 1], [544, 0]]","[1, 4, 0, 0, 1, 3, 2, 3, 3, 3, 0, 1, 4, 0, 0, 5, 1, 4, 5, 4, 1, 0, 3, 1, 2, 0, 4, 1, 5, 5, 2, 2, 1, 0, 1, 2, 5, 4, 1, 1, 4, 5, 2, 5, 4, 2, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.19199585914611816,6,0,30,"[[0, 21], [1, 19], [2, 16], [3, 15], [4, 14], [5, 13], [6, 11], [7, 11], [8, 8], [9, 8], [10, 7], [11, 4], [12, 4], [13, 4], [14, 3], [15, 2], [16, 1], [17, 1], [18, 1], [19, 1], [20, 1], [21, 1], [22, 1], [23, 1], [24, 1], [25, 1], [26, 1], [27, 1], [28, 1], [29, 1], [30, 0]]","[4, 0, 3, 1, 0, 3, 1, 3, 3, 4, 0, 4, 1, 2, 1, 4, 4, 2, 3, 3, 4, 2, 0, 5, 5, 3, 1, 4, 5, 5, 5, 5, 4, 5, 5, 5, 2, 5, 4, 4, 1, 5, 2, 4, 2, 5, 0]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.1702589988708496,6,0,25,"[[0, 25], [1, 21], [2, 17], [3, 15], [4, 11], [5, 11], [6, 10], [7, 8], [8, 7], [9, 7], [10, 5], [11, 3], [12, 3], [13, 3], [14, 2], [15, 2], [16, 2], [17, 2], [18, 2], [19, 2], [20, 2], [21, 2], [22, 2], [23, 2], [24, 2], [25, 0]]","[4, 1, 0, 0, 4, 4, 5, 2, 5, 4, 0, 2, 5, 0, 3, 4, 5, 5, 5, 5, 4, 0, 1, 2, 3, 2, 0, 1, 2, 1, 3, 1, 4, 1, 2, 3, 0, 0, 3, 3, 3, 3, 2, 4, 0, 1, 5]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.15248584747314453,6,0,23,"[[0, 24], [1, 20], [2, 14], [3, 14], [4, 13], [5, 12], [6, 10], [7, 7], [8, 7], [9, 7], [10, 7], [11, 5], [12, 5], [13, 4], [14, 4], [15, 4], [16, 2], [17, 2], [18, 2], [19, 2], [20, 1], [21, 1], [22, 1], [23, 0]]","[1, 0, 5, 2, 1, 3, 0, 3, 4, 1, 2, 1, 4, 2, 2, 1, 1, 0, 5, 0, 4, 2, 3, 3, 4, 2, 2, 1, 3, 3, 3, 3, 1, 2, 1, 4, 4, 0, 1, 4, 0, 4, 0, 0, 2, 3, 5]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",0.2438032627105713,6,0,36,"[[0, 21], [1, 21], [2, 21], [3, 18], [4, 13], [5, 11], [6, 10], [7, 9], [8, 7], [9, 7], [10, 7], [11, 5], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 2], [20, 2], [21, 2], [22, 2], [23, 2], [24, 2], [25, 2], [26, 1], [27, 1], [28, 1], [29, 1], [30, 1], [31, 1], [32, 1], [33, 1], [34, 1], [35, 1], [36, 0]]","[4, 1, 2, 0, 1, 4, 5, 5, 5, 5, 1, 4, 0, 4, 2, 4, 5, 0, 5, 0, 5, 0, 1, 4, 0, 3, 2, 3, 3, 5, 5, 2, 5, 3, 3, 3, 4, 2, 3, 5, 5, 5, 3, 3, 0, 3, 1]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.21580219268798828,6,0,79,"[[0, 22], [1, 22], [2, 22], [3, 22], [4, 22], [5, 20], [6, 20], [7, 20], [8, 20], [9, 18], [10, 16], [11, 16], [12, 16], [13, 16], [14, 14], [15, 14], [16, 14], [17, 14], [18, 13], [19, 12], [20, 12], [21, 12], [22, 10], [23, 9], [24, 9], [25, 9], [26, 7], [27, 7], [28, 7], [29, 7], [30, 6], [31, 6], [32, 6], [33, 6], [34, 6], [35, 6], [36, 5], [37, 4], [38, 4], [39, 4], [40, 4], [41, 4], [42, 4], [43, 4], [44, 3], [45, 3], [46, 3], [47, 3], [48, 3], [49, 3], [50, 3], [51, 2], [52, 2], [53, 2], [54, 2], [55, 2], [56, 2], [57, 2], [58, 2], [59, 2], [60, 2], [61, 2], [62, 2], [63, 2], [64, 2], [65, 2], [66, 2], [67, 2], [68, 2], [69, 2], [70, 1], [71, 1], [72, 1], [73, 1], [74, 1], [75, 1], [76, 1], [77, 1], [78, 1], [79, 0]]","[5, 4, 1, 3, 5, 5, 4, 3, 3, 5, 1, 0, 4, 0, 4, 5, 0, 4, 0, 4, 4, 0, 3, 5, 2, 0, 2, 5, 5, 3, 3, 3, 5, 2, 2, 2, 2, 4, 4, 5, 4, 0, 2, 4, 0, 2, 1]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.48955702781677246,6,0,163,"[[0, 24], [1, 24], [2, 22], [3, 22], [4, 22], [5, 21], [6, 19], [7, 18], [8, 18], [9, 16], [10, 15], [11, 14], [12, 14], [13, 14], [14, 14], [15, 14], [16, 13], [17, 13], [18, 13], [19, 9], [20, 9], [21, 9], [22, 9], [23, 9], [24, 9], [25, 9], [26, 9], [27, 9], [28, 9], [29, 7], [30, 7], [31, 7], [32, 7], [33, 7], [34, 6], [35, 6], [36, 6], [37, 6], [38, 6], [39, 6], [40, 6], [41, 6], [42, 5], [43, 5], [44, 5], [45, 5], [46, 5], [47, 5], [48, 5], [49, 4], [50, 4], [51, 4], [52, 4], [53, 4], [54, 4], [55, 4], [56, 4], [57, 4], [58, 4], [59, 4], [60, 4], [61, 4], [62, 4], [63, 4], [64, 4], [65, 4], [66, 4], [67, 4], [68, 4], [69, 4], [70, 3], [71, 3], [72, 3], [73, 3], [74, 3], [75, 3], [76, 3], [77, 3], [78, 3], [79, 3], [80, 3], [81, 3], [82, 3], [83, 3], [84, 3], [85, 3], [86, 3], [87, 3], [88, 3], [89, 3], [90, 3], [91, 3], [92, 3], [93, 3], [94, 3], [95, 3], [96, 3], [97, 3], [98, 3], [99, 3], [100, 3], [101, 3], [102, 3], [103, 3], [104, 3], [105, 3], [106, 3], [107, 3], [108, 3], [109, 3], [110, 3], [111, 3], [112, 3], [113, 3], [114, 3], [115, 3], [116, 3], [117, 3], [118, 3], [119, 3], [120, 3], [121, 3], [122, 3], [123, 3], [124, 2], [125, 2], [126, 2], [127, 2], [128, 2], [129, 2], [130, 2], [131, 2], [132, 2], [133, 2], [134, 2], [135, 2], [136, 2], [137, 2], [138, 2], [139, 2], [140, 2], [141, 2], [142, 2], [143, 1], [144, 1], [145, 1], [146, 1], [147, 1], [148, 1], [149, 1], [150, 1], [151, 1], [152, 1], [153, 1], [154, 1], [155, 1], [156, 1], [157, 1], [158, 1], [159, 1], [160, 1], [161, 1], [162, 1], [163, 0]]","[0, 5, 3, 1, 0, 0, 4, 3, 3, 2, 5, 0, 1, 1, 3, 5, 4, 1, 1, 3, 0, 1, 2, 2, 2, 3, 3, 2, 0, 2, 4, 4, 2, 5, 0, 4, 3, 5, 0, 0, 4, 4, 4, 0, 5, 2, 1]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.2494828701019287,6,0,89,"[[0, 17], [1, 17], [2, 17], [3, 17], [4, 17], [5, 16], [6, 16], [7, 16], [8, 16], [9, 16], [10, 14], [11, 14], [12, 13], [13, 13], [14, 13], [15, 11], [16, 11], [17, 11], [18, 11], [19, 11], [20, 11], [21, 10], [22, 8], [23, 8], [24, 8], [25, 8], [26, 8], [27, 8], [28, 8], [29, 7], [30, 6], [31, 6], [32, 4], [33, 4], [34, 4], [35, 4], [36, 4], [37, 4], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3], [48, 3], [49, 3], [50, 3], [51, 2], [52, 2], [53, 2], [54, 2], [55, 2], [56, 2], [57, 1], [58, 1], [59, 1], [60, 1], [61, 1], [62, 1], [63, 1], [64, 1], [65, 1], [66, 1], [67, 1], [68, 1], [69, 1], [70, 1], [71, 1], [72, 1], [73, 1], [74, 1], [75, 1], [76, 1], [77, 1], [78, 1], [79, 1], [80, 1], [81, 1], [82, 1], [83, 1], [84, 1], [85, 1], [86, 1], [87, 1], [88, 1], [89, 0]]","[0, 3, 4, 3, 0, 4, 5, 4, 2, 5, 0, 0, 3, 2, 2, 5, 5, 5, 5, 5, 2, 3, 4, 1, 1, 1, 3, 1, 5, 5, 4, 2, 5, 1, 1, 2, 2, 1, 1, 1, 1, 5, 1, 1, 3, 1, 0]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",0.8244807720184326,6,0,268,"[[0, 21], [1, 21], [2, 21], [3, 19], [4, 19], [5, 17], [6, 17], [7, 17], [8, 17], [9, 13], [10, 13], [11, 13], [12, 13], [13, 13], [14, 13], [15, 13], [16, 13], [17, 13], [18, 13], [19, 13], [20, 13], [21, 13], [22, 13], [23, 13], [24, 12], [25, 11], [26, 11], [27, 10], [28, 10], [29, 10], [30, 10], [31, 10], [32, 9], [33, 9], [34, 9], [35, 9], [36, 9], [37, 6], [38, 6], [39, 6], [40, 6], [41, 6], [42, 6], [43, 6], [44, 6], [45, 6], [46, 6], [47, 6], [48, 6], [49, 6], [50, 5], [51, 5], [52, 5], [53, 5], [54, 5], [55, 5], [56, 5], [57, 5], [58, 5], [59, 5], [60, 5], [61, 5], [62, 5], [63, 5], [64, 5], [65, 5], [66, 5], [67, 5], [68, 5], [69, 5], [70, 5], [71, 5], [72, 5], [73, 5], [74, 3], [75, 3], [76, 3], [77, 3], [78, 3], [79, 3], [80, 3], [81, 3], [82, 3], [83, 3], [84, 3], [85, 3], [86, 3], [87, 3], [88, 3], [89, 3], [90, 3], [91, 3], [92, 3], [93, 3], [94, 3], [95, 3], [96, 3], [97, 3], [98, 3], [99, 3], [100, 3], [101, 2], [102, 2], [103, 2], [104, 2], [105, 2], [106, 2], [107, 2], [108, 2], [109, 2], [110, 2], [111, 2], [112, 2], [113, 2], [114, 2], [115, 2], [116, 1], [117, 1], [118, 1], [119, 1], [120, 1], [121, 1], [122, 1], [123, 1], [124, 1], [125, 1], [126, 1], [127, 1], [128, 1], [129, 1], [130, 1], [131, 1], [132, 1], [133, 1], [134, 1], [135, 1], [136, 1], [137, 1], [138, 1], [139, 1], [140, 1], [141, 1], [142, 1], [143, 1], [144, 1], [145, 1], [146, 1], [147, 1], [148, 1], [149, 1], [150, 1], [151, 1], [152, 1], [153, 1], [154, 1], [155, 1], [156, 1], [157, 1], [158, 1], [159, 1], [160, 1], [161, 1], [162, 1], [163, 1], [164, 1], [165, 1], [166, 1], [167, 1], [168, 1], [169, 1], [170, 1], [171, 1], [172, 1], [173, 1], [174, 1], [175, 1], [176, 1], [177, 1], [178, 1], [179, 1], [180, 1], [181, 1], [182, 1], [183, 1], [184, 1], [185, 1], [186, 1], [187, 1], [188, 1], [189, 1], [190, 1], [191, 1], [192, 1], [193, 1], [194, 1], [195, 1], [196, 1], [197, 1], [198, 1], [199, 1], [200, 1], [201, 1], [202, 1], [203, 1], [204, 1], [205, 1], [206, 1], [207, 1], [208, 1], [209, 1], [210, 1], [211, 1], [212, 1], [213, 1], [214, 1], [215, 1], [216, 1], [217, 1], [218, 1], [219, 1], [220, 1], [221, 1], [222, 1], [223, 1], [224, 1], [225, 1], [226, 1], [227, 1], [228, 1], [229, 1], [230, 1], [231, 1], [232, 1], [233, 1], [234, 1], [235, 1], [236, 1], [237, 1], [238, 1], [239, 1], [240, 1], [241, 1], [242, 1], [243, 1], [244, 1], [245, 1], [246, 1], [247, 1], [248, 1], [249, 1], [250, 1], [251, 1], [252, 1], [253, 1], [254, 1], [255, 1], [256, 1], [257, 1], [258, 1], [259, 1], [260, 1], [261, 1], [262, 1], [263, 1], [264, 1], [265, 1], [266, 1], [267, 1], [268, 0]]","[0, 4, 2, 2, 5, 5, 5, 2, 2, 1, 4, 3, 3, 2, 4, 5, 5, 3, 2, 2, 5, 4, 0, 1, 1, 0, 2, 0, 5, 5, 1, 1, 5, 0, 1, 1, 2, 3, 5, 3, 3, 3, 3, 1, 3, 0, 4]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.15214109420776367,6,0,48,"[[0, 24], [1, 22], [2, 21], [3, 21], [4, 21], [5, 21], [6, 14], [7, 14], [8, 14], [9, 13], [10, 13], [11, 10], [12, 10], [13, 10], [14, 10], [15, 8], [16, 8], [17, 8], [18, 8], [19, 8], [20, 7], [21, 7], [22, 5], [23, 5], [24, 5], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 2], [33, 2], [34, 2], [35, 2], [36, 2], [37, 2], [38, 2], [39, 2], [40, 2], [41, 2], [42, 2], [43, 2], [44, 1], [45, 1], [46, 1], [47, 1], [48, 0]]","[5, 2, 5, 1, 0, 4, 2, 4, 1, 2, 5, 5, 2, 4, 1, 2, 4, 3, 4, 2, 4, 5, 0, 4, 1, 1, 1, 0, 3, 2, 4, 3, 2, 0, 3, 2, 4, 1, 3, 4, 4, 4, 1, 4, 3, 0, 5]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.46286702156066895,6,0,136,"[[0, 23], [1, 20], [2, 19], [3, 17], [4, 17], [5, 17], [6, 16], [7, 16], [8, 14], [9, 14], [10, 14], [11, 14], [12, 12], [13, 12], [14, 11], [15, 11], [16, 11], [17, 11], [18, 11], [19, 11], [20, 10], [21, 10], [22, 10], [23, 10], [24, 10], [25, 10], [26, 10], [27, 10], [28, 10], [29, 10], [30, 10], [31, 10], [32, 10], [33, 10], [34, 10], [35, 10], [36, 10], [37, 9], [38, 9], [39, 9], [40, 9], [41, 9], [42, 9], [43, 9], [44, 9], [45, 9], [46, 9], [47, 9], [48, 8], [49, 8], [50, 8], [51, 8], [52, 8], [53, 8], [54, 8], [55, 7], [56, 7], [57, 7], [58, 7], [59, 7], [60, 7], [61, 7], [62, 5], [63, 5], [64, 5], [65, 5], [66, 5], [67, 5], [68, 4], [69, 4], [70, 4], [71, 4], [72, 4], [73, 3], [74, 3], [75, 2], [76, 2], [77, 2], [78, 2], [79, 2], [80, 2], [81, 2], [82, 2], [83, 2], [84, 2], [85, 2], [86, 2], [87, 2], [88, 2], [89, 2], [90, 2], [91, 2], [92, 2], [93, 2], [94, 2], [95, 2], [96, 2], [97, 2], [98, 2], [99, 2], [100, 2], [101, 2], [102, 2], [103, 2], [104, 2], [105, 2], [106, 2], [107, 2], [108, 2], [109, 2], [110, 2], [111, 2], [112, 2], [113, 2], [114, 2], [115, 2], [116, 2], [117, 1], [118, 1], [119, 1], [120, 1], [121, 1], [122, 1], [123, 1], [124, 1], [125, 1], [126, 1], [127, 1], [128, 1], [129, 1], [130, 1], [131, 1], [132, 1], [133, 1], [134, 1], [135, 1], [136, 0]]","[0, 4, 2, 4, 1, 1, 4, 3, 3, 0, 5, 0, 4, 3, 5, 0, 0, 4, 3, 4, 3, 5, 1, 2, 5, 5, 4, 1, 1, 1, 2, 2, 0, 5, 2, 5, 5, 2, 0, 2, 4, 2, 2, 0, 2, 1, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.15030503273010254,6,0,46,"[[0, 24], [1, 24], [2, 20], [3, 20], [4, 19], [5, 19], [6, 19], [7, 16], [8, 16], [9, 16], [10, 16], [11, 14], [12, 14], [13, 14], [14, 14], [15, 13], [16, 13], [17, 13], [18, 10], [19, 10], [20, 10], [21, 10], [22, 9], [23, 7], [24, 5], [25, 5], [26, 5], [27, 4], [28, 4], [29, 4], [30, 4], [31, 4], [32, 4], [33, 4], [34, 2], [35, 2], [36, 1], [37, 1], [38, 1], [39, 1], [40, 1], [41, 1], [42, 1], [43, 1], [44, 1], [45, 1], [46, 0]]","[5, 4, 2, 0, 4, 5, 1, 2, 1, 5, 0, 5, 0, 2, 2, 5, 2, 1, 2, 2, 5, 0, 4, 3, 1, 2, 1, 3, 1, 3, 2, 1, 4, 0, 3, 3, 3, 1, 3, 3, 3, 2, 3, 3, 0, 4, 5]"
